sigma,N,rule,window,replicate,seed,MSE,PSNR,laplacian_variance,dct_hf_energy,selection_entropy,selection_entropy_normalized,clipping_fraction
0.0,128,mean,NA,41,148375819,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,41,148375819,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,41,148375819,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,42,650482510,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,42,650482510,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,42,650482510,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,42,650482510,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,43,2145577597,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,43,2145577597,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,43,2145577597,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,43,2145577597,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,44,2116630680,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,44,2116630680,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,44,2116630680,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,44,2116630680,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,45,1226271512,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,45,1226271512,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,45,1226271512,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,45,1226271512,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,46,1140568544,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,46,1140568544,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,46,1140568544,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,46,1140568544,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,47,548325652,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,47,548325652,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,47,548325652,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,47,548325652,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,48,1938568965,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,48,1938568965,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,48,1938568965,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,48,1938568965,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,49,1279743684,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,49,1279743684,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,49,1279743684,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,49,1279743684,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,50,1491205431,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,50,1491205431,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,50,1491205431,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,50,1491205431,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,51,312627571,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,51,312627571,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,51,312627571,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,51,312627571,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,52,1209204376,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,52,1209204376,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,52,1209204376,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,52,1209204376,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,53,272041423,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,53,272041423,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,53,272041423,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,53,272041423,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,54,1004816737,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,54,1004816737,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,54,1004816737,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,54,1004816737,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,55,1918056958,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,55,1918056958,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,55,1918056958,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,55,1918056958,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,56,402334061,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,56,402334061,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,56,402334061,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,56,402334061,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,57,1519531978,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,57,1519531978,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,57,1519531978,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,57,1519531978,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,58,1723644517,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,58,1723644517,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,58,1723644517,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,58,1723644517,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,59,1152432507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,59,1152432507,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,59,1152432507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,59,1152432507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,60,403959556,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,60,403959556,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,60,403959556,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,60,403959556,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,61,80062841,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,61,80062841,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,61,80062841,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,61,80062841,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,62,1011654385,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,62,1011654385,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,62,1011654385,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,62,1011654385,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,63,2081408559,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,63,2081408559,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,63,2081408559,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,63,2081408559,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,64,942610344,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,64,942610344,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,64,942610344,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,64,942610344,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,65,417007930,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,65,417007930,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,65,417007930,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,65,417007930,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,66,1293680687,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,66,1293680687,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,66,1293680687,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,66,1293680687,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,67,1554987941,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,67,1554987941,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,67,1554987941,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,67,1554987941,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,68,1913361618,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,68,1913361618,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,68,1913361618,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,68,1913361618,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,69,762657182,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,69,762657182,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,69,762657182,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,69,762657182,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,70,287888235,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,70,287888235,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,70,287888235,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,70,287888235,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,71,185865759,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,71,185865759,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,71,185865759,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,71,185865759,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,72,649437489,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,72,649437489,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,72,649437489,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,72,649437489,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,73,1447084021,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,73,1447084021,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,73,1447084021,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,73,1447084021,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,74,1822017391,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,74,1822017391,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,74,1822017391,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,74,1822017391,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,75,1198070860,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,75,1198070860,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,75,1198070860,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,75,1198070860,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,76,1208503606,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,76,1208503606,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,76,1208503606,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,76,1208503606,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,77,680971733,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,77,680971733,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,77,680971733,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,77,680971733,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,78,1638552359,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,78,1638552359,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,78,1638552359,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,78,1638552359,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,79,1617669049,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,79,1617669049,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,79,1617669049,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,79,1617669049,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,80,1481855528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,80,1481855528,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,80,1481855528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,80,1481855528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,81,1280054683,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,81,1280054683,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,81,1280054683,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,81,1280054683,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,82,1601929943,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,82,1601929943,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,82,1601929943,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,82,1601929943,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,83,696788322,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,83,696788322,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,83,696788322,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,83,696788322,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,84,1718976371,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,84,1718976371,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,84,1718976371,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,84,1718976371,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,85,1780085681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,85,1780085681,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,85,1780085681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,85,1780085681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,86,2035787308,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,86,2035787308,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,86,2035787308,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,86,2035787308,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,87,1306534435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,87,1306534435,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,87,1306534435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,87,1306534435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,88,438145055,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,88,438145055,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,88,438145055,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,88,438145055,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,89,101300743,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,89,101300743,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,89,101300743,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,89,101300743,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,90,3397461,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,90,3397461,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,90,3397461,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,90,3397461,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,91,1652883291,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,91,1652883291,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,91,1652883291,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,91,1652883291,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,92,254847952,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,92,254847952,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,92,254847952,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,maxfocus,7,92,254847952,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
0.0,128,single,NA,93,1605270761,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,128,mean,NA,93,1605270761,5.607523121417982e-31,302.51228927021225,0.00040259323337177993,1.785111749184064e-05,NA,NA,0.0
0.0,128,maxfocus,3,93,1605270761,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,-0.0,0.0
